Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_533,533,519,1,5,0,0,0,65.375,234.500,299.875,656.962,533,1215.885,1046.002,0,10.590,55.948,0.017,0.385,15.721,176.265,260.297,112.502,156.599,31.582
Track_536,536,187,1,1,0,0,0,23.375,234.625,258.000,939.682,536,897.948,361.524,0,40.257,77.872,11.556,36.931,11.219,223.098,302.034,140.349,223.793,35.606
Track_556,556,16,1,1,0,0,0,2.000,241.750,243.750,67.380,556,1165.987,794.754,0,33.681,42.588,25.053,34.465,4.931,119.923,128.042,112.459,121.889,5.242
Track_557,557,151,0,0,0,0,0,18.750,241.625,260.375,487.844,557,764.838,838.303,0,26.088,45.453,16.459,25.998,4.529,174.643,235.392,121.621,173.754,18.867
Track_558,558,172,1,1,0,0,0,21.500,241.500,263.000,570.650,558,288.778,457.891,0,26.576,49.778,16.727,25.974,4.844,157.773,200.335,116.432,157.711,18.256
Track_559,559,15,1,2,0,0,0,2.000,242.125,244.125,46.753,559,449.833,858.282,0,22.022,33.809,14.056,22.297,6.365,159.873,219.220,111.317,154.666,31.514
Track_560,560,23,1,1,0,0,0,2.875,242.125,245.000,121.435,560,684.060,483.214,0,42.037,51.276,35.760,42.099,4.303,147.417,162.128,126.196,147.082,9.968
Track_561,561,16,2,2,0,0,0,2.250,242.375,244.625,73.494,561,1139.567,765.817,0,32.463,37.601,29.218,31.498,2.647,163.996,210.426,137.897,155.528,20.933
Track_564,564,18,1,1,0,0,0,2.250,238.125,240.375,102.096,564,956.222,761.506,0,45.823,51.972,34.111,47.484,4.545,159.178,182.779,140.285,157.557,11.373
Track_568,568,33,0,0,0,0,0,4.000,243.375,247.375,129.936,568,67.053,343.001,0,32.820,41.790,27.305,32.809,3.342,170.939,266.232,136.648,163.204,24.848
Track_573,573,37,2,1,0,0,0,4.750,245.625,250.375,208.446,573,104.414,942.570,0,43.737,59.325,31.828,43.995,5.734,251.262,313.453,218.495,251.519,25.434
Track_574,574,31,0,0,0,0,0,3.750,244.375,248.125,114.032,574,1272.357,797.154,0,30.533,63.958,24.378,29.748,6.955,140.199,201.633,112.745,126.176,26.686
Track_575,575,76,0,0,0,0,0,9.375,244.375,253.750,244.179,575,122.361,790.370,0,26.146,46.842,15.108,25.690,5.519,201.254,362.919,120.716,202.061,40.638
Track_576,576,193,0,0,0,0,0,24.000,244.625,268.625,831.087,576,419.102,357.609,0,35.034,71.719,18.367,34.241,7.459,195.417,309.813,146.299,196.202,27.663
Track_577,577,21,1,2,0,0,0,2.750,244.875,247.625,57.443,577,519.092,861.278,0,20.438,46.670,12.516,18.301,7.946,162.168,197.999,112.225,162.067,27.819
Track_578,578,20,1,1,0,0,0,2.500,245.750,248.250,91.266,578,815.879,485.754,0,36.540,47.605,27.550,36.271,5.570,128.133,147.159,110.888,127.537,9.372
Track_584,584,296,0,0,0,0,0,36.875,247.125,284.000,1230.560,584,606.169,608.673,0,33.439,67.903,5.200,32.497,7.458,214.990,306.283,119.093,211.022,38.061
Track_585,585,21,1,1,0,0,0,2.625,247.125,249.750,78.547,585,1288.487,764.337,0,30.563,44.750,14.964,32.384,8.223,204.551,298.957,143.757,195.679,41.856
Track_588,588,409,0,0,0,0,0,51.000,248.875,299.875,414.219,588,347.718,823.196,0,8.464,56.123,0.000,0.239,12.510,353.964,714.491,222.206,351.503,64.604
Track_589,589,84,0,0,0,0,0,10.375,247.875,258.250,331.724,589,322.871,347.481,0,32.373,55.643,16.005,32.042,7.634,174.145,208.297,126.690,173.227,17.192
Track_591,591,50,1,1,0,0,0,6.250,248,254.250,212.072,591,105.292,951.267,0,33.902,59.460,20.665,33.065,7.446,149.929,218.038,117.880,144.578,28.080
Track_592,592,37,0,0,0,0,0,4.500,247.625,252.125,140.081,592,74.819,1002.679,0,31.156,62.468,22.947,29.982,7.753,169.954,229.704,124.055,171.858,21.552
Track_596,596,352,0,0,0,0,0,43.875,252.750,296.625,1330.591,596,660.245,323.647,0,30.400,62.569,15.600,29.130,6.156,190.784,333.389,132.009,193.707,19.988
Track_598,598,392,1,1,0,0,0,49.000,250.875,299.875,139.292,598,1087.860,492.723,0,3.087,42.750,0.017,0.280,8.774,134.632,188.381,121.712,133.670,6.203
Track_599,599,394,0,0,0,0,0,49.125,250.750,299.875,42.473,599,273.021,944.082,0,1.118,50.366,0.012,0.189,5.005,246.354,296.291,214.823,246.173,6.139
Track_600,600,143,0,0,0,0,0,17.750,252.750,270.500,541.227,600,439.503,1007.155,0,30.518,49.527,19.308,29.746,6.485,179.409,229.628,110.431,182.834,23.438
Track_604,604,374,0,0,0,0,0,46.625,253.250,299.875,1178.554,604,599.702,1020.890,0,25.349,63.419,0.007,25.960,7.728,279.605,465.965,183.507,279.293,41.526
Track_609,609,25,1,3,0,0,0,3.375,254.125,257.500,50.467,609,760.480,865.332,0,14.560,27.792,2.914,16.731,8.830,140.385,174.106,113.609,138.668,16.364
Track_610,610,217,0,0,0,0,0,27.000,254.625,281.625,891.211,610,676.835,963.057,0,33.232,62.387,20.073,32.305,6.293,162.257,220.969,113.708,164.175,19.958
Track_611,611,41,0,0,0,0,0,5.000,255.375,260.375,179.887,611,91.316,942.533,0,36.133,68.836,5.200,34.939,9.534,234.473,304.191,115.838,232.095,27.653
Track_612,612,32,0,0,0,0,0,3.875,254.375,258.250,100.172,612,53.011,513.837,0,26.269,50.355,14.349,25.770,7.402,181.477,224.322,121.326,187.079,22.887
Track_613,613,51,1,1,0,0,0,6.375,254.125,260.500,188.720,613,360.262,793.209,0,29.264,50.213,18.508,27.741,6.257,181.299,221.824,128.386,183.352,22.938
Track_614,614,24,1,1,0,0,0,3.000,254.500,257.500,98.244,614,48.511,818.039,0,32.060,48.923,21.826,31.164,7.184,275.691,330.884,241.565,275.143,19.024
Track_616,616,21,0,0,0,0,0,2.500,257.875,260.375,76.586,616,153.815,818.946,0,30.659,38.537,23.475,31.576,4.486,272.700,314.033,234.172,269.480,22.232
Track_619,619,119,0,0,0,0,0,14.750,259.125,273.875,539.669,619,762.617,348.216,0,36.660,71.051,20.421,36.155,8.675,151.934,205.960,114.070,147.294,20.785
Track_620,620,95,0,0,0,0,0,11.750,258.750,270.500,432.047,620,320.240,519.485,0,36.907,64.961,21.548,36.599,7.992,156.281,207.080,114.872,153.027,21.086
Track_621,621,327,0,0,0,0,0,40.750,259.125,299.875,1330.674,621,696.624,638.618,0,32.733,71.131,0.077,32.607,9.023,514.383,624.294,276.706,521.274,38.489
Track_622,622,15,0,0,0,0,0,1.750,258.750,260.500,120.797,622,70.238,670.087,0,69.052,87.787,46.431,70.441,11.827,190.743,228.073,158.580,189.875,20.040
Track_623,623,26,0,0,0,0,0,3.125,260.625,263.750,98.951,623,245.608,949.232,0,32.466,53.002,18.580,33.199,8.719,233.376,263.918,199.585,238.190,17.608
Track_631,631,21,0,0,0,0,0,2.500,261.375,263.875,154.496,631,294.911,671.530,0,61.844,84.189,45.388,60.172,12.992,193.809,230.001,122.898,194.709,23.066
Track_632,632,22,0,0,0,0,0,2.625,261.250,263.875,67.326,632,519.813,796.716,0,25.752,35.993,16.214,25.635,5.107,177.087,222.749,142.073,177.778,19.019
Track_633,633,80,0,0,0,0,0,9.875,262,271.875,399.213,633,204.434,822.521,0,40.544,67.637,8.807,40.817,10.219,254.265,342.729,178.197,261.139,28.982
Track_634,634,22,1,1,0,0,0,2.750,261,263.750,92.547,634,267.107,818.971,0,33.488,42.510,22.234,36.620,7.042,286.076,349.329,218.705,290.241,32.438
Track_640,640,25,0,0,0,0,0,3.000,264.250,267.250,179.328,640,497.714,675.581,0,59.806,79.501,49.495,59.517,9.261,194.053,226.433,157.299,193.840,15.906
