Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_255,255,278,0,0,0,0,0,34.625,124.125,158.750,1330.554,255,639.706,589.394,0,38.516,68.862,0.000,37.726,9.708,258.316,412.742,112.987,252.492,67.023
Track_257,257,227,5,4,0,0,0,30.000,125.375,155.375,928.227,257,887.662,343.502,0,31.251,63.074,0.293,32.181,11.225,184.791,349.281,111.897,174.079,52.382
Track_258,258,246,1,1,0,0,0,30.750,125.625,156.375,1330.551,258,623.513,470.572,0,43.256,96.464,15.600,41.358,11.743,232.270,287.803,183.799,230.701,18.758
Track_260,260,299,0,0,0,0,0,37.250,126.750,164.000,1330.581,260,635.728,602.304,0,35.807,63.309,4.716,35.742,9.148,222.353,320.506,145.526,217.630,35.748
Track_261,261,17,1,1,0,0,0,2.125,126.750,128.875,68.800,261,845.472,388.852,0,32.217,38.657,24.084,32.859,3.772,134.631,155.165,112.688,135.027,13.824
Track_262,262,240,1,2,0,0,0,30.125,127.000,157.125,999.754,262,851.845,497.211,0,33.141,52.520,14.256,33.079,7.259,251.046,435.464,122.729,260.916,63.181
Track_263,263,128,3,3,0,0,0,16.750,127.000,143.750,824.941,263,428.993,507.561,0,49.619,70.884,29.450,48.832,10.052,218.079,273.229,159.499,220.890,18.482
Track_265,265,198,1,1,0,0,0,24.750,127.750,152.500,1330.577,265,692.055,534.965,0,53.854,124.968,19.618,52.185,15.256,233.024,344.133,120.289,239.308,57.312
Track_267,267,155,1,1,0,0,0,19.375,127.875,147.250,966.782,267,508.643,461.424,0,49.837,93.757,24.514,49.275,10.476,194.707,268.665,131.915,193.490,29.274
Track_268,268,246,0,0,0,0,0,30.625,128.000,158.625,1330.550,268,691.029,627.256,0,43.558,78.581,0.397,44.466,14.967,435.635,576.672,276.135,462.538,75.124
Track_269,269,313,0,0,0,0,0,39.000,128.250,167.250,1330.569,269,656.861,485.151,0,34.171,58.726,13.207,33.907,7.714,312.169,443.547,179.807,305.939,68.637
Track_272,272,322,0,0,0,0,0,40.125,128.875,169.000,1328.776,272,660.715,953.991,0,33.175,68.629,0.000,33.348,8.377,264.050,394.720,133.298,270.469,47.108
Track_273,273,264,0,0,0,0,0,32.875,129.250,162.125,1330.554,273,651.766,472.057,0,40.514,66.841,5.200,40.693,9.170,466.504,597.664,177.814,470.759,72.037
Track_276,276,124,0,0,0,0,0,15.375,129.750,145.125,396.953,276,1111.418,388.085,0,25.850,36.990,17.406,25.911,3.971,129.902,152.689,110.940,130.135,10.273
Track_277,277,75,2,5,0,0,0,10.125,130.000,140.125,342.263,277,1175.753,565.715,0,36.695,108.634,17.800,33.953,15.148,202.325,477.375,119.128,188.077,67.366
Track_279,279,323,2,2,0,0,0,40.625,132.250,172.875,5.674,279,587.155,595.678,0,0.886,11.986,0.035,0.440,1.547,148.070,169.932,115.758,147.837,4.938
Track_281,281,330,0,0,0,0,0,41.125,132.125,173.250,1330.551,281,672.646,312.448,0,32.362,50.937,14.434,32.286,6.796,305.127,520.510,111.564,293.865,95.299
Track_282,282,309,6,5,0,0,0,40.500,132.500,173.000,1330.566,282,643.261,570.607,0,32.628,48.767,15.180,32.663,6.848,253.094,404.517,179.235,253.015,23.490
Track_283,283,312,2,2,0,0,0,39.250,132.625,171.875,1330.563,283,673.095,869.538,0,33.989,60.281,5.200,34.056,7.891,247.775,459.069,112.526,252.104,59.163
Track_284,284,16,0,0,0,0,0,1.875,133.000,134.875,116.018,284,88.763,253.890,0,65.528,84.868,48.514,69.831,12.922,166.493,290.957,110.333,136.346,61.364
Track_287,287,243,0,0,0,0,0,30.250,133.500,163.750,1330.554,287,651.854,891.032,0,44.086,79.902,5.200,43.012,10.384,248.227,350.647,159.741,248.278,37.879
Track_288,288,108,0,0,0,0,0,13.375,134.000,147.375,724.814,288,382.752,427.126,0,54.204,88.115,26.664,53.542,10.817,293.743,331.565,242.609,295.580,14.701
Track_289,289,268,0,0,0,0,0,33.375,133.875,167.250,1330.553,289,650.084,529.166,0,39.898,69.332,20.026,39.001,8.635,225.947,321.132,133.885,227.150,19.888
Track_291,291,297,0,0,0,0,0,37.000,134.125,171.125,1330.581,291,666.649,761.174,0,35.983,74.771,8.413,35.802,8.565,295.102,480.877,129.201,293.389,74.021
Track_293,293,272,0,0,0,0,0,33.875,134.500,168.375,1330.553,293,655.779,826.609,0,39.292,64.718,17.973,38.924,7.699,368.656,491.050,207.192,381.762,59.940
Track_295,295,171,4,2,0,0,0,21.875,134.500,156.375,1017.776,295,499.025,714.361,0,46.366,72.958,18.259,45.916,10.475,165.697,226.141,117.567,166.884,22.028
Track_299,299,206,5,2,0,0,0,26.500,135.375,161.875,1324.731,299,680.249,865.785,0,49.982,100.671,15.600,49.464,12.524,211.546,283.280,124.473,212.197,24.133
Track_302,302,295,0,0,0,0,0,36.750,135.750,172.500,1330.551,302,667.244,297.121,0,36.221,71.592,16.424,35.524,8.157,222.560,341.338,135.729,215.757,46.683
Track_303,303,21,0,0,0,0,0,2.500,136.125,138.625,168.916,303,374.392,265.599,0,70.327,108.078,16.546,73.213,18.687,251.972,364.289,118.935,254.670,76.022
Track_305,305,282,2,3,0,0,0,35.875,136.750,172.625,1330.551,305,665.605,818.628,0,37.134,72.905,15.600,36.609,8.328,169.967,229.541,110.862,169.173,22.931
Track_310,310,187,0,0,0,0,0,23.250,137.500,160.750,1323.364,310,624.747,644.367,0,56.939,131.937,22.285,55.425,13.447,202.763,273.231,148.753,205.211,19.672
Track_311,311,384,0,0,0,0,0,47.875,137.875,185.750,1330.577,311,683.583,503.073,0,28.051,61.805,0.050,30.475,11.787,369.577,533.044,201.201,375.522,61.190
Track_314,314,257,0,0,0,0,0,32.000,138.000,170.000,1330.566,314,689.155,942.207,0,41.712,70.392,10.400,41.447,9.660,185.138,303.079,125.612,178.600,32.223
Track_317,317,96,1,1,0,0,0,12.000,138.625,150.625,806.716,317,400.142,374.123,0,66.923,118.201,31.600,65.833,15.406,203.248,270.540,161.406,198.534,20.208
Track_319,319,50,1,1,0,0,0,6.250,139.000,145.250,428.019,319,695.179,264.449,0,68.889,94.494,38.099,71.645,12.301,282.295,343.156,142.582,297.271,51.583
Track_320,320,34,0,0,0,0,0,4.125,139.375,143.500,339.209,320,242.562,497.146,0,82.993,107.383,59.274,81.103,14.873,220.485,261.659,125.761,223.431,34.338
Track_322,322,7,2,7,0,0,0,1.875,138.625,140.500,44.068,322,485.220,273.657,0,43.083,130.410,5.862,33.503,44.030,136.615,178.877,116.450,133.514,21.087
Track_324,324,77,0,0,0,0,0,9.500,139.625,149.125,554.768,324,294.174,519.990,0,58.488,94.813,29.028,58.899,17.123,182.190,235.016,129.864,178.231,21.654
Track_325,325,257,0,0,0,0,0,32.000,139.500,171.500,1330.551,325,671.211,808.629,0,41.588,77.715,0.000,40.722,11.417,642.161,737.833,228.214,648.823,55.837
Track_326,326,392,0,0,0,0,0,48.875,140.000,188.875,1330.550,326,660.957,231.238,0,27.234,55.097,0.000,27.115,6.153,392.735,630.453,253.400,371.666,76.660
Track_332,332,288,0,0,0,0,0,35.875,143.250,179.125,1330.556,332,659.810,794.867,0,37.230,69.130,19.031,35.893,9.740,303.971,485.963,130.339,309.245,46.925
Track_334,334,59,0,0,0,0,0,7.250,143.250,150.500,452.673,334,628.664,498.839,0,62.499,88.462,26.453,61.835,14.545,197.615,262.655,128.944,194.857,28.381
Track_335,335,261,0,0,0,0,0,32.500,143.875,176.375,1330.556,335,658.827,783.814,0,41.298,121.338,18.451,40.678,11.864,283.943,363.391,139.492,279.538,36.462
Track_338,338,131,2,6,0,0,0,17.375,145.500,162.875,634.137,338,1022.599,272.561,0,37.557,58.331,5.200,37.662,7.523,234.521,417.991,110.803,252.851,55.337
Track_339,339,26,0,0,0,0,0,3.125,145.625,148.750,195.997,339,1041.034,263.452,0,62.860,100.158,9.543,65.944,25.755,240.943,301.717,136.584,256.048,55.009
Track_341,341,290,0,0,0,0,0,36.125,145.875,182.000,1330.566,341,681.012,527.685,0,36.860,68.431,17.488,37.103,8.626,269.758,390.585,184.675,271.234,27.666
Track_342,342,94,0,0,0,0,0,11.625,145.875,157.500,733.036,342,367.741,539.970,0,63.076,125.163,34.292,61.491,15.359,204.813,282.506,158.267,204.291,21.864
Track_343,343,35,1,1,0,0,0,4.375,146.250,150.625,119.854,343,1255.788,358.369,0,27.144,39.424,13.410,27.159,7.273,158.494,196.267,133.296,158.669,14.544
Track_344,344,116,2,3,0,0,0,14.875,146.375,161.250,683.738,344,970.963,340.006,0,46.554,87.386,21.619,46.929,11.800,224.801,344.589,119.405,232.863,57.336
Track_347,347,23,1,1,0,0,0,2.875,147.750,150.625,143.596,347,824.730,428.677,0,50.109,62.778,27.644,52.376,9.370,260.491,294.024,206.054,268.488,21.218
Track_348,348,56,1,1,0,0,0,7.000,147.875,154.875,330.548,348,1156.384,462.084,0,46.953,75.756,28.155,46.701,10.172,178.386,224.724,135.076,177.545,17.081
Track_350,350,72,1,2,0,0,0,9.125,148.125,157.250,330.449,350,1151.177,791.001,0,35.690,60.994,14.199,36.129,9.524,184.496,351.740,152.385,177.979,34.182
Track_351,351,16,1,1,0,0,0,2.000,148.125,150.125,63.519,351,1239.215,641.661,0,31.459,39.292,22.667,31.623,5.897,221.122,239.900,181.080,228.460,16.216
Track_352,352,283,0,0,0,0,0,35.250,148.375,183.625,1330.586,352,751.238,488.022,0,37.877,81.475,0.069,40.968,17.194,527.340,608.527,398.245,538.258,51.218
Track_353,353,313,0,0,0,0,0,39.000,150.375,189.375,1330.551,353,666.689,954.154,0,34.225,66.390,5.200,35.099,7.993,477.326,587.856,366.079,483.500,39.487
Track_356,356,123,0,0,0,0,0,15.250,150.750,166.000,842.063,356,422.270,706.322,0,55.257,78.944,34.441,56.973,9.878,274.715,328.479,151.927,279.908,28.444
Track_359,359,32,0,0,0,0,0,3.875,151.125,155.000,243.745,359,970.304,372.870,0,62.914,80.430,38.832,66.487,12.619,214.459,238.567,188.789,212.098,12.058
Track_364,364,24,0,0,0,0,0,2.875,152.375,155.250,196.196,364,95.859,727.555,0,68.252,101.278,55.439,63.681,11.918,294.085,320.931,172.174,300.202,30.871
Track_366,366,303,1,1,0,0,0,37.875,153.500,191.375,1330.569,366,649.569,560.969,0,35.279,72.615,10.400,34.366,9.912,217.034,338.180,128.896,219.408,28.891
Track_367,367,21,5,2,0,0,0,3.375,154.000,157.375,171.022,367,136.387,394.965,0,49.828,62.938,33.133,53.624,9.315,127.908,167.983,110.611,122.516,13.599
Track_368,368,151,1,1,0,0,0,18.875,153.625,172.500,43.982,368,1101.589,500.426,0,2.289,70.896,0.078,0.526,8.257,155.760,180.232,131.293,153.697,9.365
Track_370,370,67,4,7,0,0,0,10.750,153.875,164.625,349.447,370,1174.024,716.783,0,44.126,64.453,14.916,43.827,8.811,153.026,192.902,110.189,158.228,19.297
Track_371,371,271,0,0,0,0,0,33.750,154.125,187.875,1330.558,371,655.514,579.361,0,39.449,70.965,18.271,40.164,7.972,295.009,421.397,166.720,291.907,57.601
Track_372,372,255,0,0,0,0,0,31.750,154.125,185.875,1330.551,372,689.226,332.784,0,41.993,63.073,15.600,42.642,9.198,564.026,683.513,287.517,564.701,59.031
Track_374,374,42,0,0,0,0,0,5.125,155.125,160.250,396.416,374,400.534,727.409,0,80.452,115.579,57.093,79.769,12.233,264.261,315.759,117.833,269.186,40.366
Track_375,375,322,0,0,0,0,0,40.125,154.625,194.750,1330.620,375,693.812,551.892,0,33.229,70.332,5.200,32.945,7.886,300.577,477.574,168.469,305.082,56.827
Track_377,377,261,2,2,0,0,0,32.875,156.375,189.250,1266.394,377,636.753,757.513,0,38.456,62.653,19.323,37.921,8.548,199.495,271.754,115.377,195.131,26.345
Track_378,378,204,2,2,0,0,0,25.750,156.875,182.625,1330.551,378,649.003,784.822,0,51.639,115.949,12.216,51.634,12.759,303.128,350.944,207.994,307.132,27.534
Track_379,379,289,0,0,0,0,0,36.000,156.750,192.750,1330.556,379,664.884,332.505,0,36.985,58.379,5.200,36.764,7.116,409.282,613.064,127.266,396.292,75.268
Track_380,380,272,0,0,0,0,0,33.875,156.875,190.750,1330.591,380,674.162,396.079,0,39.289,70.752,8.793,39.531,7.481,490.552,603.601,367.056,475.848,73.928
Track_381,381,17,0,0,0,0,0,2.000,156.000,158.000,136.384,381,1259.366,371.626,0,68.221,89.934,57.292,67.663,10.912,212.631,239.154,183.979,209.848,13.197
Track_382,382,305,0,0,0,0,0,38.000,156.375,194.375,1330.551,382,694.728,378.628,0,35.040,61.999,0.000,33.874,8.377,330.925,590.073,133.698,328.462,77.791
Track_383,383,178,1,3,0,0,0,22.500,156.500,179.000,893.975,383,461.732,252.559,0,39.957,62.954,20.913,39.434,8.142,179.252,225.452,117.041,179.511,18.883
Track_386,386,275,0,0,0,0,0,34.250,157.375,191.625,1330.556,386,673.983,762.137,0,39.017,65.916,4.067,38.424,8.666,542.566,631.757,357.467,553.920,52.167
Track_388,388,264,0,0,0,0,0,32.875,157.875,190.750,1326.294,388,671.626,411.545,0,40.365,67.984,5.200,40.238,8.290,212.174,276.477,135.868,215.906,27.135
Track_389,389,19,1,2,0,0,0,2.500,158.000,160.500,107.139,389,298.334,393.842,0,43.465,51.704,37.956,42.299,4.609,128.858,160.896,110.452,123.944,13.575
Track_391,391,15,1,1,0,0,0,1.875,158.000,159.875,97.813,391,808.280,537.795,0,51.360,63.546,43.042,52.608,7.846,183.311,199.010,165.984,185.514,10.069
Track_392,392,56,1,2,0,0,0,7.125,157.875,165.000,382.858,392,186.161,859.148,0,53.373,96.909,38.074,51.644,11.170,143.962,174.530,114.721,141.859,12.854
Track_394,394,50,0,0,0,0,0,6.125,158.250,164.375,240.125,394,126.724,458.078,0,39.283,65.474,25.929,38.234,8.293,243.322,403.216,166.564,240.654,42.180
Track_395,395,221,1,1,0,0,0,27.625,158.625,186.250,1330.551,395,660.329,445.704,0,48.161,70.802,25.259,48.466,9.338,233.376,321.836,169.700,232.656,28.199
Track_397,397,335,0,0,0,0,0,41.750,158.875,200.625,1330.684,397,659.931,693.995,0,31.962,75.174,0.000,32.412,8.952,415.441,579.114,243.498,418.633,64.648
Track_400,400,14,1,5,0,0,0,2.250,161.000,163.250,79.445,400,423.638,393.255,0,35.889,44.076,28.562,34.623,4.814,136.508,167.907,112.420,141.300,16.267
Track_402,402,232,0,0,0,0,0,28.875,160.250,189.125,1217.672,402,635.476,766.890,0,42.190,84.123,6.402,41.542,10.221,535.947,625.730,431.812,543.487,44.850
Track_403,403,324,1,5,0,0,0,41.000,159.875,200.875,1330.551,403,713.164,831.748,0,32.684,88.434,5.200,30.703,10.631,158.944,254.127,114.982,157.060,20.737
Track_405,405,295,0,0,0,0,0,36.750,161.125,197.875,1330.551,405,690.070,672.720,0,36.254,74.942,19.083,35.316,8.936,217.059,331.559,112.672,218.140,35.235
Track_407,407,291,0,0,0,0,0,36.250,161.875,198.125,1330.550,407,667.212,647.845,0,36.768,60.915,5.200,36.562,8.924,501.476,622.068,146.993,509.483,56.873
Track_408,408,59,2,1,0,0,0,7.500,161.375,168.875,384.857,408,1131.162,536.938,0,51.116,78.432,27.655,51.384,11.427,190.147,252.378,141.306,188.718,24.441
Track_412,412,905,4,2,0,0,0,113.625,162.375,276.000,660.425,412,562.465,595.416,0,6.907,89.457,0.016,0.518,17.052,158.161,317.607,110.607,146.584,34.134
Track_413,413,371,0,0,0,0,0,46.250,164.000,210.250,1330.554,413,717.551,697.201,0,29.022,53.939,0.045,29.596,10.274,395.651,510.869,297.965,403.695,32.220
Track_414,414,133,1,5,0,0,0,17.125,162.250,179.375,638.674,414,1032.372,428.638,0,37.496,81.197,18.327,37.402,9.235,212.030,325.017,110.352,210.726,37.045
Track_415,415,289,0,0,0,0,0,36.000,163.500,199.500,1330.556,415,674.049,517.018,0,37.018,59.556,19.029,36.693,8.486,202.021,338.316,113.663,202.076,22.087
Track_416,416,299,0,0,0,0,0,37.250,164.375,201.625,1330.556,416,674.173,832.144,0,35.734,67.326,14.835,35.448,7.762,324.704,471.548,169.892,334.692,63.778
Track_417,417,318,0,0,0,0,0,39.625,164.625,204.250,1330.550,417,675.184,950.200,0,33.603,66.302,0.000,33.652,7.807,435.230,626.081,293.830,445.723,44.883
Track_419,419,300,0,0,0,0,0,37.375,165.500,202.875,1086.397,419,768.241,457.007,0,29.230,76.888,0.018,32.888,15.668,253.806,373.309,120.487,271.677,75.208
Track_420,420,13,1,3,0,0,0,1.875,166.250,168.125,69.504,420,36.775,486.287,0,36.287,59.085,30.556,34.403,7.625,182.777,413.257,112.987,153.232,76.571
Track_423,423,83,0,0,0,0,0,10.250,166.500,176.750,461.929,423,1101.789,705.604,0,45.097,62.619,27.586,45.907,9.568,245.018,320.859,167.774,245.743,30.401
Track_425,425,283,0,0,0,0,0,35.250,168.250,203.500,1330.563,425,655.521,390.024,0,37.774,61.237,9.888,37.926,8.185,296.102,427.589,189.913,288.673,59.690
Track_428,428,265,0,0,0,0,0,33.000,167.250,200.250,1330.586,428,677.507,721.550,0,40.403,94.429,10.400,40.732,9.745,228.786,371.681,126.143,225.638,52.884
Track_429,429,36,1,2,0,0,0,4.625,167.375,172.000,221.805,429,1187.544,724.582,0,47.657,64.276,28.508,50.462,9.919,255.794,296.784,214.297,253.833,24.206
Track_430,430,40,3,4,0,0,0,6.125,168.500,174.625,206.315,430,383.260,706.745,0,33.910,54.688,17.006,34.389,9.560,138.992,196.958,110.502,135.489,19.657
Track_431,431,313,1,2,0,0,0,39.250,168.125,207.375,1330.684,431,640.888,703.082,0,33.773,67.451,2.256,33.476,9.675,350.914,475.840,142.221,360.131,78.070
Track_432,432,15,1,5,0,0,0,2.375,166.875,169.250,75.934,432,40.633,845.320,0,31.391,52.151,20.759,29.897,8.293,144.558,184.174,110.724,141.878,19.079
Track_433,433,266,0,0,0,0,0,33.125,168.250,201.375,1330.560,433,649.131,286.479,0,40.227,64.545,22.198,39.104,8.540,312.549,458.799,166.239,321.286,62.909
Track_434,434,289,0,0,0,0,0,36.000,168.750,204.750,1330.551,434,657.987,930.950,0,36.973,65.975,0.000,37.239,8.420,527.377,650.773,128.085,535.243,54.600
Track_438,438,269,7,5,0,0,0,35.875,170.500,206.375,1227.112,438,751.399,843.499,0,34.424,65.041,5.200,34.040,7.283,228.128,448.892,112.039,234.307,57.296
Track_441,441,303,0,0,0,0,0,37.750,171.000,208.750,1330.566,441,674.337,688.124,0,35.408,60.141,0.516,36.847,10.976,219.583,294.535,117.233,225.290,39.562
Track_442,442,277,0,0,0,0,0,34.500,171.500,206.000,1330.581,442,678.840,816.011,0,38.575,66.435,0.000,38.228,9.761,396.029,506.418,117.892,405.335,73.943
Track_444,444,605,6,4,0,0,0,77.500,172.750,250.250,1330.581,444,736.294,917.997,0,16.921,96.739,0.000,0.409,21.066,231.320,489.291,111.664,200.346,74.780
Track_446,446,18,0,0,0,0,0,2.125,172.500,174.625,4.296,446,1104.652,502.571,0,4.718,31.744,0.287,3.091,7.435,145.690,161.051,131.814,141.039,8.868
Track_447,447,47,8,5,0,0,0,9.125,172.375,181.500,262.592,447,585.460,699.391,0,32.591,50.406,21.172,31.353,7.379,126.259,166.372,110.646,122.242,13.178
Track_450,450,220,0,0,0,0,0,27.375,174.625,202.000,2.717,450,1105.405,503.210,0,0.894,7.710,0.038,0.613,1.049,155.610,179.454,137.512,154.440,6.577
Track_451,451,299,1,3,0,0,0,37.625,173.875,211.500,1207.789,451,597.021,281.081,0,32.114,54.459,0.000,31.849,6.904,213.203,367.692,138.462,214.910,22.978
Track_454,454,137,5,6,0,0,0,18.750,175.750,194.500,636.516,454,889.673,688.621,0,34.343,49.263,20.967,33.663,5.509,138.161,179.299,110.970,138.747,14.976
Track_455,455,314,1,2,0,0,0,39.375,176.250,215.625,1330.614,455,654.766,504.367,0,33.913,64.418,10.400,32.830,7.847,227.544,303.698,125.358,225.664,27.393
Track_456,456,408,4,4,0,0,0,52.000,175.625,227.625,1330.556,456,659.534,703.674,0,25.703,65.791,0.000,25.604,5.459,168.147,340.195,111.292,169.298,25.727
Track_459,459,16,1,7,0,0,0,2.750,175.750,178.500,79.856,459,369.830,487.164,0,30.681,46.090,19.032,28.654,7.915,161.088,195.703,115.830,163.007,23.082
Track_460,460,305,0,0,0,0,0,38.000,177.000,215.000,1330.744,460,642.657,536.376,0,35.110,78.992,15.600,34.205,8.085,374.919,488.652,188.249,380.238,58.228
Track_462,462,320,0,0,0,0,0,39.875,177.750,217.625,1330.560,462,659.637,669.506,0,33.407,64.360,5.200,33.520,7.034,289.327,477.830,130.571,289.406,73.624
Track_463,463,177,5,5,0,0,0,23.875,178.125,202.000,729.084,463,776.233,489.518,0,30.389,138.280,13.409,29.278,10.778,239.873,361.047,111.265,237.908,70.050
Track_464,464,299,13,5,0,0,0,40.250,178.500,218.750,1330.556,464,694.671,679.299,0,33.530,85.711,0.000,30.881,12.670,156.227,246.864,110.241,152.370,27.148
Track_465,465,23,3,3,0,0,0,3.500,178.875,182.375,167.327,465,1217.169,863.517,0,47.671,67.437,30.694,47.688,8.593,128.519,163.965,113.063,124.884,14.211
Track_469,469,17,1,1,0,0,0,2.125,179.750,181.875,85.476,469,975.269,253.822,0,40.367,48.569,31.485,41.928,5.393,183.813,205.839,152.236,185.866,16.474
Track_470,470,35,2,1,0,0,0,4.500,179.625,184.125,350.318,470,242.420,678.161,0,77.729,93.353,51.937,81.074,10.454,231.049,309.110,134.771,223.212,38.203
Track_472,472,25,0,0,0,0,0,3.000,181.750,184.750,245.945,472,238.248,805.654,0,82.051,100.910,36.301,89.215,17.259,140.200,173.796,117.409,138.945,11.566
Track_477,477,300,0,0,0,0,0,37.375,183.000,220.375,1330.560,477,643.402,894.354,0,35.637,67.147,5.200,35.837,8.477,303.589,440.465,134.849,306.190,61.758
Track_478,478,10,2,3,0,0,0,1.875,182.625,184.500,79.185,478,178.147,828.531,0,42.447,45.702,37.427,43.989,3.112,121.228,135.553,111.352,119.774,7.779
Track_480,480,281,0,0,0,0,0,35.000,183.125,218.125,1330.550,480,641.108,776.918,0,38.041,63.892,19.602,37.917,8.449,308.416,447.347,183.515,309.284,28.404
Track_481,481,278,0,0,0,0,0,34.625,182.875,217.500,1330.703,481,643.129,601.835,0,38.507,60.206,16.163,37.948,8.152,231.480,319.993,164.396,229.367,21.584
Track_483,483,141,4,3,0,0,0,18.500,183.250,201.750,867.757,483,446.435,587.943,0,47.076,73.818,24.457,45.648,10.852,194.938,300.015,116.550,197.168,32.420
Track_484,484,256,0,0,0,0,0,31.875,183.750,215.625,1330.558,484,652.616,440.783,0,41.792,79.091,5.200,41.384,9.418,511.280,642.281,301.884,500.394,65.004
Track_485,485,253,0,0,0,0,0,31.500,184.000,215.500,1330.554,485,641.802,903.169,0,42.256,77.493,0.000,42.384,9.275,512.039,611.017,167.695,513.948,48.114
Track_489,489,313,0,0,0,0,0,39.000,184.875,223.875,1330.573,489,670.227,494.589,0,34.368,63.027,0.016,35.557,12.154,394.846,526.865,148.656,402.294,78.309
Track_490,490,150,1,2,0,0,0,18.875,184.500,203.375,874.054,490,923.506,680.558,0,46.499,76.748,25.255,44.978,11.322,185.414,254.559,110.159,183.936,23.108
Track_491,491,268,0,0,0,0,0,33.375,184.500,217.875,1330.551,491,634.582,621.410,0,39.893,76.928,5.200,39.526,8.607,287.971,373.559,155.757,287.815,19.862
Track_492,492,250,0,0,0,0,0,31.125,184.625,215.750,1330.551,492,650.736,834.327,0,42.787,73.373,0.000,42.900,8.780,640.486,750.030,133.375,645.828,63.819
Track_494,494,18,4,4,0,0,0,3.250,184.750,188.000,139.915,494,1234.321,256.184,0,42.936,57.315,32.739,43.035,6.239,164.398,187.916,137.772,164.318,14.893
Track_497,497,276,4,3,0,0,0,35.125,186.000,221.125,1330.551,497,658.212,854.103,0,37.685,64.604,19.442,37.046,8.481,188.761,289.174,112.169,188.007,24.600
Track_500,500,279,0,0,0,0,0,34.750,186.625,221.375,1330.591,500,651.816,530.557,0,38.313,58.219,18.381,37.901,7.177,315.458,443.065,126.367,318.031,68.477
Track_501,501,285,0,0,0,0,0,35.500,186.750,222.250,1330.563,501,651.206,467.650,0,37.529,69.173,5.200,37.191,7.810,396.551,533.682,301.561,397.681,36.666
Track_502,502,18,3,7,0,0,0,3.250,186.875,190.125,87.465,502,45.311,690.566,0,47.028,79.135,20.063,42.893,16.187,142.321,267.713,110.147,134.380,33.532
Track_507,507,195,2,1,0,0,0,24.500,188.250,212.750,1330.577,507,650.223,871.405,0,54.199,90.542,24.004,52.882,12.367,252.320,307.241,154.539,254.882,26.897
Track_511,511,22,2,6,0,0,0,4.000,189.250,193.250,134.391,511,161.927,691.778,0,35.465,44.408,26.473,33.861,5.626,141.657,168.706,111.730,144.360,16.758
Track_515,515,235,1,1,0,0,0,29.375,189.500,218.875,1330.586,515,609.212,553.399,0,45.303,103.808,8.838,43.866,14.995,454.422,571.671,297.344,462.121,51.536
Track_516,516,292,6,4,0,0,0,37.625,190.875,228.500,1330.556,516,664.234,336.223,0,35.746,64.720,1.789,36.283,9.067,222.591,489.439,112.554,220.819,53.933
Track_517,517,70,0,0,0,0,0,8.625,190.750,199.375,558.397,517,294.584,275.947,0,64.759,108.923,40.861,64.702,13.053,148.124,174.232,123.734,149.542,11.506
Track_518,518,309,0,0,0,0,0,38.500,191.250,229.750,1330.586,518,647.020,385.069,0,34.576,58.298,15.437,34.410,6.366,402.912,623.001,234.179,396.483,79.258
Track_519,519,332,1,2,0,0,0,41.625,190.000,231.625,1330.551,519,664.900,789.251,0,32.049,51.184,5.200,31.815,6.443,263.076,500.652,124.350,271.585,65.707
Track_520,520,279,3,5,0,0,0,35.625,191.625,227.250,1330.551,520,631.335,757.558,0,37.489,70.383,5.200,37.912,7.270,220.490,311.930,111.363,228.397,43.784
Track_521,521,125,2,3,0,0,0,16.250,191.250,207.500,762.092,521,375.692,605.209,0,47.079,95.162,25.599,46.759,10.591,222.189,255.207,165.727,224.914,18.888
Track_523,523,257,0,0,0,0,0,32.000,191.500,223.500,1330.550,523,645.893,848.884,0,41.600,65.723,0.000,41.774,8.642,600.389,688.539,295.954,612.328,53.176
Track_525,525,313,0,0,0,0,0,39.000,192.875,231.875,1330.550,525,656.361,469.946,0,34.155,68.472,0.000,34.685,7.212,389.461,558.809,250.007,394.422,56.152
Track_527,527,283,0,0,0,0,0,35.250,192.750,228.000,1330.596,527,617.431,705.327,0,37.908,72.792,5.200,38.231,8.652,220.286,306.730,132.834,223.979,37.225
Track_528,528,171,1,1,0,0,0,21.375,192.750,214.125,757.894,528,933.432,689.187,0,35.462,70.715,18.203,34.887,7.962,204.417,400.033,116.580,212.546,43.901
Track_537,537,24,2,1,0,0,0,3.125,195.625,198.750,102.305,537,1274.702,696.597,0,32.856,51.663,24.082,32.245,6.359,132.130,164.336,111.020,133.714,13.784
Track_541,541,227,5,6,0,0,0,30.375,196.000,226.375,1035.879,541,836.355,693.100,0,34.571,63.760,0.000,34.935,6.409,204.431,328.903,111.446,212.173,44.439
